"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attribute.RestaurantsAttire","attribute.RestaurantsTakeOut","attribute.BusinessAcceptsCreditCards","attribute.NoiseLevel","attribute.GoodForKids","attribute.RestaurantsReservations","attribute.RestaurantsGoodForGroups","attribute.BusinessParking","attribute.RestaurantsPriceRange2","attribute.HasTV","attribute.Alcohol","attribute.BikeParking","attribute.RestaurantsDelivery","attribute.ByAppointmentOnly","attribute.OutdoorSeating","attribute.Caters","attribute.WheelchairAccessible","attribute.WiFi","attribute.Ambience","attribute.BYOB","attribute.GoodForMeal","attribute.Corkage","attribute.RestaurantsTableService","attribute.BusinessAcceptsBitcoin","attribute.HappyHour","attribute.DogsAllowed","attribute.CoatCheck","attribute.Music","attribute.BestNights","attribute.HairSpecializesIn","attribute.AcceptsInsurance","attribute.BYOBCorkage","attribute.DriveThru","attribute.GoodForDancing","attribute.Smoking","attribute.AgesAllowed","attribute.DietaryRestrictions","attribute.RestaurantsCounterService","attribute.Open24Hours","categories","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday"
"ImzivIgEc3XHpAYJyMQnxA","Ming Cheng Restaurant","1687 E Main St","Kent","OH",44240,41.1558329,-81.332927,3,29,1,"u'casual'","True","True","u'quiet'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'","False","True",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"i55cm4i5C7fSCVONIQ8DRg","New Wong's Chinese Restaurant","30160 Euclid Ave","Wickliffe","OH",44092,41.615892,-81.4609137,4,49,1,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1,"True","'none'","True","False",NA,"False","True",NA,"u'free'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-22:0",NA,"11:0-22:0","11:0-22:0","11:0-23:0","12:0-22:0","12:0-21:0"
"vEwazCciremwBgkRJgfXtw","Kiyoshi","6506 University Blvd","Coraopolis","PA",15108,40.5189266,-80.2192076,3.5,96,1,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"True","u'full_bar'","False","True",NA,"False","False",NA,"'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Japanese, Sushi Bars, Seafood","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:30","11:0-22:30","11:0-21:30"
"nDT0T3yW6G89vzdx4p_P4A","Jin House","2255 Kresge Dr","Amherst","OH",44001,41.4170213984,-82.208032608,3.5,111,1,"u'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'","False","False",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asian Fusion, Restaurants, Chinese, Japanese","11:0-22:30","11:0-22:30","11:0-22:30","11:0-22:30","11:0-23:0","11:0-23:0","12:0-22:0"
"-865Ps6xb3h1LP67JcQ3mA","Rainbow Garden","202 E University","Urbana","IL",61801,40.1167919,-88.205811,3,41,1,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"True","u'beer_and_wine'","True","True",NA,"False","True",NA,"'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"DCab_cz7nDDW-IPsnKGb_A","Double 10","3306 University Ave","Madison","WI",53705,43.0756343,-89.4446351,4,68,0,"u'casual'","True","True","u'quiet'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1,"False","u'none'","True","True",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Chinese, Food Delivery Services, Restaurants","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0"
"ejdBoVvEdn5fdycuJRen8Q","First Wok","1805 Philo Rd","Urbana","IL",61802,40.0962948,-88.1920978,4,38,1,"'casual'","True","True","u'average'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1,"True","u'none'","False","False",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"'yes_free'",NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants","10:30-22:30","10:30-22:30","10:30-22:30","10:30-22:30","10:30-22:30","10:30-22:30","10:30-22:30"
"7U73RqIg6JA0WThxWUV3uA","Jade Grille","670 Washington Rd","Pittsburgh","PA",15228,40.3805957,-80.0448481,4,234,1,"'casual'","True","True","'average'","True","True","True","{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}",2,"True","'full_bar'","True","True",NA,"True","True","True","'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,"True",NA,"False","{'dj': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,"False","u'no'",NA,NA,NA,NA,"Restaurants, Sushi Bars, Asian Fusion, Szechuan, Chinese, Nightlife, Bars, American (Traditional)","0:0-0:0","11:30-22:0","11:30-22:0","11:30-22:0","11:30-23:0","11:30-23:0","12:0-21:30"
"LbeJgPgKKHw5qH0f02NHEQ","Chinatown Inn","520 3rd Ave","Pittsburgh","PA",15219,40.4371064013,-79.9973292903,4,158,1,"'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"True","u'full_bar'","True","True",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-23:0","12:0-23:0","14:0-21:30"
"GeZiOW34ZL6jC9g-mq9QvA","Hop Hing","5630 Wallings Rd","North Royalton","OH",44133,41.3305464,-81.7263279,3.5,36,1,"u'casual'","True","True",NA,"True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'","False","False",NA,"False",NA,NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"dWB0HT1nXQ2N8n3bvPKJuQ","John's Chinese & Sushi Restaurant","1778 N Highland Rd","Pittsburgh","PA",15241,40.3527436,-80.051873,4,28,0,"u'casual'","True","True","'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"True","u'none'","False","True",NA,"True","True",NA,"u'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Sushi Bars","11:30-21:30","11:30-21:30","11:30-21:30","11:30-21:30","11:30-22:30","11:30-22:30","12:0-21:30"
"tZB8K6RP7BPou0X2tZ-hDg","China City","6080 Steubenville Pike","Mc Kees Rocks","PA",15136,40.4433533463,-80.1450877457,3,32,1,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1,"True","u'none'","False","True",NA,"False",NA,NA,"'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"7OKQ4ENVfPfxtDqFOG7x0g","A8 China","608 University Ave","Madison","WI",53715,43.0734206,-89.3961792,2.5,45,1,"'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","'none'","True","True",NA,"False","False",NA,"'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-22:30","11:0-22:30","11:0-22:30","11:0-22:30","11:0-22:30","11:0-22:30","11:0-22:30"
"mvhokWwVKgfE-koLlc4VEw","Auntie Lee's Chinese Kitchen","49 E Green St, Ste B","Champaign","IL",61820,40.1101985,-88.2402729,2.5,25,1,"u'casual'","True","True","u'very_loud'","False","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2,"True","u'none'","True","True",NA,"False","True",NA,"u'paid'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Szechuan, Restaurants, Chinese","17:0-3:0","17:0-3:0","12:0-3:0","12:0-3:0","12:0-3:0","15:0-3:0","15:0-3:0"
"vsoEZauF4lrADIqCYXySFQ","Chopstix","202 E Green St, Ste 1","Champaign","IL",61820,40.1105528,-88.2366073,3,73,1,"u'casual'","True","True","u'average'","True","False","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'","True","True",NA,"True","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants","16:0-3:0","16:0-3:0","16:0-3:0","16:0-3:0","16:0-3:30","16:0-3:30","16:0-3:0"
"ff-gd07sG0Y_4i67LqORSA","Tokyo Hibachi and Sushi","5990 University Blvd","Moon","PA",15108,40.5212671,-80.2197775,4,27,1,"'casual'","True","True",NA,"True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2,"False","'none'","True","False",NA,"False","False","True","u'free'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Teppanyaki, Chinese, Restaurants, Sushi Bars, Japanese, Asian Fusion","0:0-0:0","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:0","11:0-22:0",NA
"AR1w3ragHgRvnU71A7aaZA","Soga Shabu Shabu","508 State St","Madison","WI",53703,43.075396,-89.39366,3,75,0,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",2,"True","u'none'","True","True",NA,"False","False",NA,"u'no'","None",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese, Asian Fusion","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0"
"TTVXY5vOJDqC0_Je8UhK8A","Chang Jiang Restaurant","5710 Raymond Rd","Madison","WI",53711,43.0325352,-89.4780944,3.5,37,1,"u'casual'","True","True","u'average'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"False","u'none'","False","False",NA,"False","False","False","u'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,"False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-22:0"
"VKNwgZGroTNHcPqgRtmcpA","P.F. Chang's","2237 Deming Way","Middleton","WI",53562,43.0977135,-89.520086,2.5,101,0,"'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"True","'full_bar'","True","True",NA,"True",NA,NA,"'free'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Asian Fusion, Chinese, Gluten-Free","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0"
"uSANDilamc1QSiCinFSKYw","World Buffet","499 D'Onofrio Dr","Madison","WI",53719,43.057758331,-89.5138889074,3,63,1,"u'casual'","True","True","'average'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"False","'beer_and_wine'","True","True",NA,"False","True",NA,"'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (New), Buffets, Mongolian, Restaurants, Chinese","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:0","11:0-22:0","11:0-21:0"
"pRfIJ6zurjEsWmJheDOP6A","Pan Asia","5321 Clairton Blvd","Pittsburgh","PA",15236,40.3434382,-79.9690533,3.5,24,0,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2,"True","'full_bar'","False","True",NA,"False",NA,NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese, Japanese","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:30-21:0"
"OqiGriMzxocWaIJR9tic_Q","Mandarin Seafood Buffet","2695 Creekside Dr","Twinsburg","OH",44087,41.3074614,-81.4364227,2.5,58,0,"u'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"True","u'none'","True","False",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buffets, Chinese, Seafood, Restaurants","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0"
"t4rBeSFDfwvaIbLftLlhig","Resolution Health Collaborative","345 W Washington Ave, Ste 404","Madison","WI",53703,43.071346,-89.3880049,5,25,1,NA,NA,"True",NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,NA,NA,"True",NA,"True",NA,NA,"True","u'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,"Health & Medical, Acupuncture, Saunas, Massage Therapy, Traditional Chinese Medicine, Dietitians, Beauty & Spas, Massage","0:0-0:0","9:0-19:0","9:0-19:0","9:0-19:0","9:0-19:0","9:0-18:0",NA
"25CzbDgm1MsT31NhA6KYog","Kasai Kogi Bar","146 E Main St","Carnegie","PA",15106,40.4079873,-80.0857029,4,96,1,"'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",2,"False","'none'","True","True",NA,"False","True","True","u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Sushi Bars, Asian Fusion, Barbeque, Korean, Chinese, Japanese",NA,NA,"16:30-21:30","16:30-21:30","16:30-21:30","16:30-21:30","16:30-21:30"
"KLvpdtFYUi1I0LNsmIqeJw","Happy Wok","429 Commerce Dr","Madison","WI",53719,43.059889,-89.523622,3.5,42,1,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1,"True","u'none'","True","True",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Mexican","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30","10:30-22:0","10:30-22:0","10:30-21:30"
"BBpEOprko-9I8bnon9N0ew","Ni's Express Chinese Restaurant","6064 Broadview Rd","Cleveland","OH",44134,41.3988434,-81.6896375,3,24,1,"u'casual'","True","True","u'quiet'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",1,"True","u'none'",NA,"True",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-22:0"
"WcHMfQZzs3G5UVY_zBB2FA","Hop Hing Chinese Restaurant","891 N Court St","Medina","OH",44256,41.1504944,-81.8647894,3.5,27,1,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",2,"True","u'none'","False","True",NA,"False","True",NA,"'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:30","10:30-22:30","11:30-22:0"
"ja7zjowr6ymsVglQXZZ6BA","Great Taste Chinese Restaurant","1803 E 12th St","Cleveland","OH",44114,41.501901,-81.6845327,2.5,69,1,"u'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",1,"False","u'none'","False","True",NA,"False","True",NA,"u'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Buffets, Chinese","0:0-0:0","11:0-22:30","11:0-22:30","11:0-22:30","11:0-23:0","12:0-23:0","12:0-23:0"
"hoGyiTjrri-Sq3-EaO7Kpw","Thai Gourmet","6901 Rockside Rd, Ste 3","Independence","OH",44131,41.395547,-81.641748,4,122,1,"u'casual'","True","True","u'average'","False","True","False","{'garage': False, 'street': False, 'validated': False, 'lot': None, 'valet': False}",2,"False","u'beer_and_wine'","False","False",NA,"True","False","True","u'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Thai, Restaurants","0:0-0:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0"
"f2FfutZhb4F-m1Ob0EdYaw","China Palace","5440 Walnut St","Pittsburgh","PA",15232,40.450866,-79.933919,3,114,0,"'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",2,"True","'full_bar'","True","True","False","False","True",NA,"'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Asian Fusion, Food, Food Delivery Services, Event Planning & Services, Caterers, Fast Food, Vegetarian, Chinese","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","12:0-22:0","12:0-21:0"
"DA3Dzic8NAJ0LYnYZG9nyQ","Evergreen Chinese Buffet","1665 E Main St","Kent","OH",44240,41.155117,-81.3338391,3,48,1,"u'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",1,"True","u'none'","False","False",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA
"hwe7f0QthkND-H4Ekg37qw","New Dumpling And Sushi House","2138 Murray Ave","Pittsburgh","PA",15217,40.4326061,-79.9233686,3.5,82,1,"'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",2,"True","u'full_bar'","True","True",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese, Asian Fusion",NA,"11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:30","11:0-22:30","11:0-21:30"
"cRTkev8c66o6q6v7FstjLA","Szechuan Cafe","2999 Payne Ave, Ste 145","Cleveland","OH",44114,41.5085099,-81.669681,4,45,1,"'casual'","True","True","'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",2,"True","'none'","True","False",NA,"False","True","True","u'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soup, Noodles, Chinese, Szechuan, Restaurants","11:0-22:0","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-0:0"
