"user_id","business_id","text","date","compliment_count"
"FE3Pu7Atw-yaio0m4OOImA","ceuvH6NpDhpT1p4q1w93pA","Last time I came, they told me the 10% off Yelp coupon is only if you use cash.","2017-01-09 03:01:59",0
"XlGdYIt-49-i3d6XKGu_Ow","CvP516pjOdcJJkaMjl8rPw","Best Chinese takeout in Cleveland! All white meet chicken!!! You get like 10lbs of food for $6!!! Best deals and great quality!!!","2012-09-27 20:56:29",0
"fuoYjsuU7qy1RlCMEZ0xfA","eab04KSBbf30FqB4cH8erQ","O-cha mark for the good times","2013-08-10 03:25:59",0
"tekHDsd0fskYG3tqu4sHQw","bD_vqSSU_abcCT0oCzN1xA","Save money and opt for their combo. You'll want the dumplings no doubt.","2017-03-20 17:05:07",0
"_VTEyUzzH92X3w-IpGaXVA","gTRTzLhbl2uDd_JvB4PsyQ","Large variety on the menu in addition to daily specials.","2012-12-02 18:20:07",0
"T76-jKiHe5Fz5qTjQQlWoA","I2lDmQHDxnUKbEBJuJCW6w","Lions head","2014-02-09 21:04:25",0
"2ZZNOoMQ7WFvFoxDUFw1wg","AYr2URtjoQ8Toh8_Jr4G6A","They take credit cards now!","2015-07-27 16:19:55",0
"jnKbGyupxcmJxyVL54n6Rw","nDT0T3yW6G89vzdx4p_P4A","Great for sushi, octopus is the best.","2013-01-28 21:33:16",0
"DpsBcu5XJXpTgm16TG3rDQ","XF2eTNV5RfzoSJQ-kRZJmA","Try the papaya salad. It rocks!","2012-11-15 22:27:39",0
"AEgYsg7EHi-Z6j8R3vd06w","z9lOfnUorcbWR_xS0DSeHw","Lackluster service, ambience, and prices, but the food today is spot on. You gotta know what to order. Try the fried chicken with dry chili and the seafood tofu hotpot.","2013-11-09 21:30:39",0
"Enkx_H-B0jp2tRLl84wOiw","-_DxZ8gKU50sfuZEu4ypKg","Oh how I have missed you!","2012-03-09 17:33:27",0
"AEgYsg7EHi-Z6j8R3vd06w","3-HFGxmbzSax-NySJ_LzDg","Most people were in casual clothes on a Sunday night, but it's nice enough inside that you could dress up a bit if you wanted to.","2014-06-01 23:19:20",0
"dt9IHwfuZs9D9LOH7gjNew","GDpd9KZdUgnjcoCWTTphqw","Today is the Polish holiday Dyngus Day. The day after Easter Sunday. They are playing a Chinese song. The only words in English are ""Merry Christmas"" and this is why it remains one of my favorite places in Cleveland.","2014-04-22 00:43:34",1
"8AwcaBJjiMpQ__FPxktwwQ","S6dARuOrrOXd4xSiTHti8g","Wei Zhu, Chengdu Gourmet, is James Beard Award Nominee for 2019.","2019-02-28 13:11:26",0
"xEP5jdaSueX_OT-k7f8Now","Zs8LPufciU-jDpbAVFqKcA","The perfect word to describe our experience at China gate was ""Meh"".","2018-11-20 01:31:58",0
"NQJEp7pXWocZULAomjQoYw","TTVXY5vOJDqC0_Je8UhK8A","This is by far the best one compared to the other locations!!!","2018-08-09 22:31:14",0
"oQzEw_AoEB2r_cDqItQHGA","tw8I1hZdlGpwO2QaAIeQWg","A bit above average but not very consistent food quality.","2019-07-08 01:08:59",0
"oF_vwmhGi-JechfnimM60Q","xDnkfWCyaUdR6iMoxnuWyg","All ""B"" noodle options are served with the accoutrements on the side, while ""A"" noodle options are served with everything except the noodles already in the hot broth.","2019-08-10 14:27:50",0
"rnfgjemszUlQx6U_-PO63w","7aZf5c1UNotq4MabBXMZLA","Most appetizers on the Chinese menu are cold.","2012-10-06 02:17:48",0
"M1UrTf3PH-st3Q6u8VovTQ","2cetuQgbP1Bnzm-uMRlocQ","awesome bubble tea delivery","2014-09-10 02:44:22",0
"9DN5D2IuLww4Yup4mNhLFw","Y81wukOSmZ6sRS1cn1QhXA","Hours: Monday Closed, Tuesday thru Saturday 10:30-9:00, Sunday 11:00-8:00","2010-02-17 00:30:47",0
"k__xQrK3j9BWwlvCrmfolQ","DtAND35Vc4dY7usrGtbR7w","Go Somewhere Else!!","2012-10-18 11:53:33",0
"niuSuIKt6XCiTwh0hLbbUg","VfWX3UCKvUnVktdOuR8TwA","Honeydew tea ids very refreshing!","2014-08-31 17:13:16",0
"r8HF3NacAbjUyqYjQpLG2g","J4h3IP8lYBW82gr2SGeV2A","Worst airport food ever.  Green beans were tasteless. Noodles were overlooked. Orange chicken was basically just sweet and fried. Find another place to go.","2013-05-21 18:35:48",0
"bk27U1cCAaLf7N-cIt7_nA","wftmt-n8OUA4Ng3bWWH5dw","Wow. Anything in a soup bowl looks Delicious here. Shrimp Wonton. Roast Deli Duck. Wish I can find place like this on West Coast.","2016-04-24 04:09:36",0
"cKeMks0yFeItSlkUKnZW0w","BsLyCu_lkEdkG42qmvZlnQ","Nice bar and cocktail menu","2013-12-02 03:06:48",0
"6-6bopaCwS7PB-LplmxHuA","XUDOc980cjB0PZvVS-T6Eg","Eat here!!!!!!","2013-11-26 02:14:57",0
"DiGzInTxDfhDGZe2ulXiwQ","kVXyz0mYd7NaGuGdM_VMeQ","Great bakery. Awesome tasty baked goods. Affordable  prices.","2015-12-31 05:44:31",0
"O1LRhqR7wja7PGo_ri_DdQ","5rb2tq_AhxQuRYu_bh464g","Food was good. Waitress was nice. Came out super quick. Kind of pricey but worth it.","2013-05-23 01:38:36",0
"Ygw_NoOGoiE0pvHPv1uVVg","SUktrYdNQD8k2vvkM4OpfA","Be aware that there is a red ""American"" menu as well as a blue ""authentic"" menu! I ordered take out from the American one and dined in with the authentic one and almost thought they were 2 separate restaurants the food was so different! Try the authentic menu!","2013-08-20 14:20:06",0
"mAPVwLzqRXXShLRJZ8M8yQ","gGeC3-QX-ZH1kxnpmUwQ9A","Sorry boys! 'Merica's treat!","2013-02-09 17:28:37",0
"5cjW_J8kGc7_Ibil2SPQlQ","3qrfY-XCUKVyrO5T6GskqA","Checking this place out","2012-03-29 21:18:19",0
"Klnlj5Z_77o8u43agYrU5g","hMTzciZhfmugG2EVAPANcg","Favorite Chinese restaurant in Bethel Park!","2013-08-23 00:06:25",0
"loUtkSGUs6MRmXLo8G8dUw","toc31C-Qy2smSq0A7Q8FgA","Sweet & Sour Chicken & Sesame Chicken, try them!","2012-01-04 04:01:44",0
"XpRRqc46aRkucVN-Crbm_w","pyZkGdnTwpRh5tFWfdmQEg","Try the teriyaki Udon. Reasonably priced.","2011-04-19 22:07:31",0
"-f1xPBcJq-zy9nSadIpsxQ","VBhPgceaKWOXT71d3Jp38w","Get reservations!","2014-03-23 00:28:30",0
"41NDJa1B3y2NRFxHbIAI6A","zswdqM8Av3KxVv9o7_6ORA","+ves
Nice Ambience 
Service
Reasonably Priced
-ves
Oily food","2018-03-22 01:41:15",0
"l547a1djy5-PoQAWGf6_TA","nbFAn60OmDt9reIRk8vilA","Great place, our go to place for  Chinese","2017-03-09 00:15:55",0
"gxKKCwMN9ItsvFLT0t08Ig","Jo5wAt5LYqPKYU1-D7-pfw","Best Chinese place! Food is always hot & fresh. Nice staff. Good prices.","2014-06-05 20:28:20",0
"Scpn94T8RESpjb5s0LFJ6Q","mpG1R1ktTI3x1twNBsGvXQ","Great sushi here..... especially the sweet potato rolls","2018-01-19 23:36:01",0
"F4B435BPvJVyzeUw6ZbcTw","iKzXIGPzUAuM2hs2RXEQFw","Take out:
3.99 per pound
6.99 per pound (sushi)","2015-02-16 18:42:17",0
"Lh259E7AHoBes_LLLyZuTg","UPSzbM6D2SkarWAINq1I9A","Beef pho was good. Mom n pop hope in the wall with pho in a complex with not much else around.","2016-12-13 22:41:00",0
"8dIVljbC3bCQ7E9uzsoipA","ejdBoVvEdn5fdycuJRen8Q","They accept credit cards now! First Wok has finally achieved perfection.","2010-01-26 01:31:29",0
"syuzk9vxQ-Qw0M20hFA_zw","ejdBoVvEdn5fdycuJRen8Q","Excellent chinese food at amazing prices. Can't go wrong here.","2011-01-03 01:44:07",0
"kNMtMMIKtiyx1eBnizH3cQ","afdthOntL8hfhomIFX-NWg","Good food, flavor , portions and price.  Speedy delivery.  No complaints.","2016-05-05 02:09:46",0
"UB-0acMHPPGwiJisHH6pig","RvwZqjdkZ_pER0moPXLZAQ","Place get really crowded on weekends...if you prefer not to wait, go try out Ka Mei on Murray Ave... ","2009-04-30 07:48:13",0
"wXMzvXMDdeR1kLUp5cCJmg","vzwTXHLB5iTL2TlW6oVfUQ","The best Chinese take out in Middleton!","2012-08-02 04:16:33",0
"vcDwbKJkfKgeY6fxFz89ug","5rb2tq_AhxQuRYu_bh464g","Go somewhere else.","2016-01-10 00:08:40",0
"S4T1DYEIz-l7LMdFd_hFmg","DXP3MbE8srQITLlAuS45aQ","Great Chinese food!","2014-03-23 04:14:36",0
"CcjjmodESckqB4pQQBEbMA","7U73RqIg6JA0WThxWUV3uA","Love their noodles!","2016-11-20 02:46:47",0
"xd0ZjCAAOoBnjfZnDKGlEA","5rb2tq_AhxQuRYu_bh464g","I'm a sushi whore","2011-02-12 00:28:05",0
"JSeKAxOqi-97y8fx5vnNSg","zG3GJiIrF01bwgP0tQdkZg","Seaweed salad and sushi isn't bad!","2014-08-29 16:44:18",0
"bEC9boXP09ibTIZoawV-lg","Aqhy2ZYpEeJ61aIJH_iCxw","Rude is a understatement! Take forever to deliver. Hung up on me before I could finish. Did I mention they're rude!","2016-01-24 23:18:15",0
"qDTwrRBQiW8ls2Xd2kXY2g","t-LnJne10SHAWATKYdQdJQ","So fun!","2012-10-23 00:21:17",0
"orf-rH5zOeQNNnkLKFDcWQ","t_yiQnxUDdPPCN2z4QyezA","Taiwanese food -- so excited, eeeEeEeEe","2010-12-05 01:57:02",0
"DKiPkqt2lFEEQFHpNlP0Mw","cPcUqzaNRtTLIq0E6LRqfg","Food is great but PLEASE stop telling everyone 20 minutes when you are always so busy (because the food is great). People are 
more patient when i know its an hour wait.","2013-02-06 23:40:09",0
"57JBcf4--UteYs2SRr5vWQ","LG6vpg5Qx_DstY2aT8-O4Q","Our go-to Chinese place. Awesome.","2017-03-23 03:04:18",0
"KRtAok9Ghz74EgnpZOa2-g","HzE3NnlAzIcqiHDydpvzrQ","Ashley and I love the egg rolls","2013-02-16 01:46:53",0
"qTp_jWiFfPSFlt5FisbB6w","cGQKUOAZm_VHcQOJWbatog","Excellent service and great food! Love the chicken lettuce wraps! Also, try the chicken noodle soup!","2013-12-28 00:55:49",0
"MtFpQ5TqgFcUkcC6uWvZ4A","fZfoi-VMMcv9Uc4QYgbOHw","Yes, it's cheap Chinese takeout. But, they are super polite and service is awesome.","2014-03-24 16:21:55",0
"xX5xcOhsF1Rpu1Jzuj656g","rQ6C54q1N2iq9iDKSA3QGA","BYOB","2013-05-18 00:38:30",0
"ryz2Vk10V7z-yfOJhwJjzg","QQSlx-l_cfwkVrNwjV_HgQ","25 cent wings Tuesdays :)","2010-12-28 23:32:41",0
"jQhJAoclxvwWPqWyitXv6w","i4CF-bIEfNeYoQ87klS78Q","We used to love this place recently it has gone downhill","2016-01-26 20:33:16",0
"WQGCGrRyycpfudufpqHGyg","ZKBUoCqTpwMtmImz64DGyQ","Most wonderful and lovely owner of all time!","2011-04-10 17:57:08",0
"ec3v9cZ72CLg7K27Gdzr-w","ijY4C4ut4M9xg3QvK2R2pg","The head chef trained at Yank Sing in SF. Awesome.","2010-06-03 16:14:59",0
"bDqi-ueISUIJ-Au40_KVnw","VGxJbglGlx-a7Gdc55Q6jQ","Sam and I are trying this new sushi place.","2012-05-20 23:31:08",0
"g23xx_BkRti4H-zmbhnEKg","VGxJbglGlx-a7Gdc55Q6jQ","Monday through Thursday = All You Can Eat Sushi for $23.95","2013-08-27 23:02:50",1
"L3fXp2Bn4ONh7kV5oDOIZA","hcFSc0OHgZJybnjQBrL_8Q","Loved the shrimp and pork wontons!","2013-12-06 19:44:30",0
"d6vm7xASA_X2EDkwrrm4tQ","WcHMfQZzs3G5UVY_zBB2FA","Speedy service, limited beverage selection so you may want to stop at Walgreens beforehand.","2014-07-04 01:11:53",0
"zKOZ_Cv3fXI-uwlv4QIbLg","BNeS_hZfmdQWsqewj-LuDA","Food was extremely salty.","2017-06-22 00:31:38",0
"8Az_JgEpXqAii_5EDkw2tw","oaTbZh8B-IVFEwbzJcIOBg","Be sure to check in! They offer $2 off even for take-out!","2016-11-28 00:42:00",0
"pJpQgFx66sMZZjP6x6srTQ","4v_RbefzvGkixXXJkn-bzw","Friendly staff and the food is always delicious!","2016-11-19 02:35:54",0
"8U9bQ6ctbM6HCB9hqTCUTw","sOaeX1zQWuqbPcclvjtdeA","Dali chicken is nice and spicy","2011-01-23 02:16:23",0
"R40v-ukXKQ4AFrgZgxLgFQ","8cjXEmuqgCbIRudb2D52qw","Happened on Nani quite by accident, and what a happy accident it was!  They share a parking lot with the Americinn.

We have enjoyed dim sum in Hong Kong, Chicago, New York, San Francisco, etc., and Nani was as delicious, fresh and tasty as the best that we have had anywhere.

We especially enjoyed the shrimp dumplings, sticky rice steamed in lotus leaves, shrimp crepes and fried crab and seaweed.  I am a fan of tripe and theirs is delicious.

Service was fantastic, food was great.  A must try!","2016-08-09 03:40:02",0
"Uj0F49Y_0bamUqDS8yJ4lw","A5Xd85djipsW546Bq6qIYA","Got general t'so. Chicken was pretty dry, still good","2017-09-27 17:27:43",0
"CB0oWs49o7b8kvvXvx9eJw","6PPoODoXUyMULipVWnpJWw","Take out only, but excellent food!","2016-05-13 20:16:13",0
"tOjI41EhTMLBUDaJ4v_trw","4FN50LnQ8Q8jz1Yimb131g","They have a fantastic sushi roll lunch special with a delicious miso soup.  I love to come here for lunch with work friends!","2016-01-26 17:48:03",0
"9wMUo8-Jl4ICEoG4LuWRTA","sOaeX1zQWuqbPcclvjtdeA","It's okay","2014-01-18 18:04:44",0
"hWTTRntId0DYtf2B6KNU3Q","1qQ5VkxiBUjbGGdpBN-PUQ","Delicious! This'll be the best food for winter time!","2017-06-25 23:27:50",0
"F_5bSR4RzSGdGVsFMtMeNA","VBhPgceaKWOXT71d3Jp38w","Enjoy the food and service here","2017-08-26 23:41:00",0
"6tbXpUIU6upoeqWNDo9k_A","J_NA-_WNLAJQg7eZwn1dWw","Beef Pad Thai","2017-03-21 20:15:04",0
"wd3xoNaDLib8dhQ7BxUl6g","gyDTYm_NDWXEHBPGnL-oRQ","No more flatbread.","2016-11-24 00:19:29",0
"O8dbbEbIhyyfADtlssZQzQ","mpG1R1ktTI3x1twNBsGvXQ","Love the fast friendly service. Great for take out too!","2015-09-11 16:30:13",0
"XA8qNEbqx6_dXQE19eE7qA","D0KX5BQsbaIcWd-TpQ4wLg","Amazing Chinese food. Best around. Won't go anywhere but Peking House.","2015-02-23 00:27:37",0
"9DN5D2IuLww4Yup4mNhLFw","exx_UjNFHW2uPI1ZT7JFNA","I had trouble getting my mind around the idea of BBQ Pork Egg Rolls. Fortunately, I had no trouble getting my mouth around them. Yum!","2010-04-11 01:19:45",0
"f0a1RLw9wQI-pR7ZukuAAg","uZZnIe0KJEpFlJlYedrQsg","So bad","2016-04-18 20:01:16",0
"wqQlnW0LTHQulBoqC3JK1A","BNeS_hZfmdQWsqewj-LuDA","Amazing food!!","2018-03-25 21:55:59",0
"lPkH-jBqFEzrnf96D4sfnA","sOaeX1zQWuqbPcclvjtdeA","Lettuce wraps are delicious.","2012-12-03 21:41:34",0
"CldOMkcpLWhLZC0YBDQ8CQ","X4CRPHvv-33kjxVJISZpUg","Always delicious!!","2015-10-03 16:45:41",0
"lcDndxP6A4HClrQLJUldXA","5jSwodZ2cLIgD0SLGXYbeg","They're closed down","2014-03-25 07:07:34",0
"7wq24XIrOfdvvZbvOzQVfA","bLh4ysq5RsbzCNSjqHhwyw","Best place for dimsum in Madison","2013-02-10 17:53:15",0
"1_i9Q4Lzw2R3SamNmwiyeQ","hcFSc0OHgZJybnjQBrL_8Q","I haven't even gotten my food yet and I cannot wait to come here again.","2014-03-15 23:38:34",0
"Rf4qmN7iYbbXJUBCj37PKA","_AKdBFzkl7GY-daxUCCbVA","Love the spring rolls at the bar with some wonton soup. Also the lemon pepper shrimp entree is great as an appetizer for two","2010-11-24 20:52:41",0
"t1zXEj5m_5dPCBVqz613ug","a39B-BfbCipNkNH7vwCfug","really good","2017-03-14 04:58:55",0
"h8Yb9pm8U1SwGQNGPDuwiA","SUktrYdNQD8k2vvkM4OpfA","Generals chicken","2010-06-26 23:44:39",0
"rOJB0ofpcvQmIToJr1tltw","OyBStpjF5e_iRCMXflFasQ","新换了厨师，川菜口味直线上升。口味重的记得跟服务员说要变态辣","2014-09-05 19:17:46",0
"0OfehJto92ZSk97pyxEdSQ","xahtvkGLbwU___3GMqmWUw","Great little place. Quality food and the egg rolls and wonton soup are excellent.","2013-06-10 00:32:26",0
"2vA_a9dugkgXlgsqg_LE8w","6PPoODoXUyMULipVWnpJWw","Speedy delivery of great food!","2016-01-30 12:55:46",0
"GbnbFgJ1tKHJpGQO_lrOEg","VGKq16vCdPPHMoryy6XTHg","Dark. As in, dim.","2013-06-14 01:06:33",0
"hJrMCkPm6JOkb4Jf5h4rYA","DQMaUSbKsRtB5lJD3egqxQ","Great for noodle soups.  The rest, meh.","2011-10-06 18:13:14",0
"UJw9u-mcaAfBwLWjPG3cRg","IpQG7s5l7ba5NxyzTxn7pg","Spicy or mild they can suit your palate","2014-04-07 23:18:40",0
"QOOu73PNuQInDOW1zw6A7w","RvwZqjdkZ_pER0moPXLZAQ","Taro bubble tea","2012-04-08 17:13:44",0
"u-8pBisc6w4SgJ63mrzHVQ","tWtuHpIFtQHMQq8q8DG3dA","Get the Freakin Rican (Special Thursday and Friday). Yum!","2014-05-20 15:58:59",0
"c4nII65SdjOqOGkds48bIA","y3vpN6sfipzEpn9Tt5wuog","The people are really nice and the food is pretty good (:","2015-09-09 08:28:27",0
"gVMjG-5n3KE93anLT-VZ_g","Tm2dKN_-DCdZfF2xMWrX7w","Eating family style with a larger group is the best way to enjoy variety of traditional tasty dishes.  5 entres of noodles, seafood and tofu.  Yummy!","2013-10-07 00:22:28",0
"6tbXpUIU6upoeqWNDo9k_A","BNeS_hZfmdQWsqewj-LuDA","Steamed Fish, OX Clams, Spicy Kidneys and Tea Smoked Duck","2017-04-14 22:20:31",0
"rd8CeC1Bs59V_ozzDyZWzg","6Qpo9mVLl60gu-ajJvcBLQ","Super delicious food but super mean people. Go to the other one by American Parkway.","2017-04-01 17:32:31",0
"DUBzmwQyhUARY5xFXrLooA","U8FC3Z_L_tHEUIvkwSSAXw","Skip the Teriakyi. Sweet and bland.","2015-05-24 04:06:34",0
"wXMzvXMDdeR1kLUp5cCJmg","VxwcmqZ56tzPr7ZbLxlhTw","Worst selection in town!","2012-07-30 02:31:19",0
"FMCY7zD_JpHf3vAfqsrupw","gvur69cXFtawJnJbNzFuZQ","Pretty good food. Large portions to boot!","2013-12-03 00:45:39",0
"quP16hbZDREdhwpateyCZQ","_AKdBFzkl7GY-daxUCCbVA","Love P.F. Chang's ... Great place for our date night!!!","2011-10-23 02:52:24",0
"tePFyVIei5gb7qaL3hqkqg","VBhPgceaKWOXT71d3Jp38w","Bday dinner at one of my faves.","2012-08-10 01:14:59",0
"UB-0acMHPPGwiJisHH6pig","l_pR3x7v2mvE3luVdmGuoQ","Don't eat the red chilli on the table. A friend saw the employee ""recycling"" leftover chillies and poured it back to the container. Yucks! ","2009-04-29 07:04:32",0
"7Zc2uM-5bVgqMwIM1mKkmQ","HzE3NnlAzIcqiHDydpvzrQ","Fancy chinese food.
That is all.
The banana spring rolls desert is pretty good.","2015-09-06 23:10:14",0
"YlVFEFkGDWyeyvnXwzh5Mg","t_yiQnxUDdPPCN2z4QyezA","Amazing food, amazing people","2017-04-06 22:55:46",0
"jNlqkRiOV748xAb-h4cG2g","XUDOc980cjB0PZvVS-T6Eg","Sushi tonight!","2011-12-28 00:58:18",0
"CPWYLkuRnQvnoVB_td4egg","y3vpN6sfipzEpn9Tt5wuog","Love their food.  Quick, easy and always delicious.","2017-03-27 19:58:50",0
"X6w4FJkpFaK_8gz92D2c1A","njngMI0mhAGJ-kH0oo68Ow","They have the best fried rice on campus, try some before you leave.","2010-12-03 20:50:19",0
"p8SRu_dLWRiQeUSjhO0Q0A","iTNsT5xYHhQWTYDTROZCRw","Dog poop would taste better, seriously save yourself!","2017-04-30 00:18:00",0
"XpRRqc46aRkucVN-Crbm_w","JtSNHDRRZffnHBEsJudW-g","The Bangkok Curry with tofu, and tomato bisque never disappoint.","2011-05-31 22:59:03",0
"G_V7s2ZZYFpBsvZ796JTjQ","U8FC3Z_L_tHEUIvkwSSAXw","Good Chinese... Good prices!","2016-02-02 23:48:27",0
"I2MpCRyPuXlpWbmRVgMUlg","bsme1TUoEQt5EDF7O6HBrg","Closed Mondays","2011-02-09 00:00:06",1
"EluquuGZE9M4JrEIIt2rEA","RvwZqjdkZ_pER0moPXLZAQ","Bubble teas are amazing!","2012-01-06 23:55:01",0
"YKTWfz7agRpHv9MV8uQUTw","t_yiQnxUDdPPCN2z4QyezA","I've heard the crispy tofu is delish","2013-09-01 22:45:58",0
"HPbWL-1ay6H2IAYWOCNpyA","hoGyiTjrri-Sq3-EaO7Kpw","Spring rolls here are great too","2013-11-26 01:15:24",0
"TGc2nbuvk8VjO3XK2JdQFg","JEqM8xXhKumU5AfhmsiD8w","Great sushi!","2012-06-02 22:18:14",0
"QOOu73PNuQInDOW1zw6A7w","3qrfY-XCUKVyrO5T6GskqA","Nice place for lunch, quick service..beware the confusing menu...i ended up ordering two salads by accident.","2012-01-31 18:13:15",0
"M1UrTf3PH-st3Q6u8VovTQ","VfWX3UCKvUnVktdOuR8TwA","Gekkekan sake... Japan's finest! the tour attests the same","2014-01-03 08:37:39",0
"nQAM59y5RCiqerT3thcr6g","DQMaUSbKsRtB5lJD3egqxQ","Get the duck noodles. Be prepared for two meals worth of duck for sure!","2015-10-05 01:09:14",0
"BceBAi4nnMWiUsKALGMg3A","-_DxZ8gKU50sfuZEu4ypKg","Try the vegetarian soup- delicious!","2012-01-07 22:25:31",0
"H6QSYPYJFAW2wGOyn12SYg","mF2EW3twSrFPmT_RVV1-Qg","General Tsu!","2011-10-07 22:14:43",0
"y_pua0py_kyLKYNM4j1lZA","TpLbrBsHSej6Snb6LXDYxg","Super!","2012-01-30 02:55:43",0
"M1UrTf3PH-st3Q6u8VovTQ","VfWX3UCKvUnVktdOuR8TwA","Don't bother. most i can tell: prices too steep, service: none. I just went in, place is open, serving some patrons; guy behind counter greets me- then looks at me & says 'closed. mall hours'. The mall's open btw, for a while. Guess im not their type/my money isnt good. Pass, theres better in town","2012-12-12 03:31:39",0
"dhcclqF_oRcx4MhKST3P3A","y3vpN6sfipzEpn9Tt5wuog","The banners do not mean that they are part of the tip 100,it simply means that they were a candidate.Haven't tried the food yet no judgement","2011-07-24 01:30:52",0
"8naTNCeSZ3clu_P6iAFXAg","bRy4yyU0XXcOJRX5tGQ_dg","Not as good now no lunch buffet","2018-04-10 17:07:01",0
"O1LRhqR7wja7PGo_ri_DdQ","-_DxZ8gKU50sfuZEu4ypKg","Food was great. Waitress was pretty slow. Hoping she was just new and nervous. Waited over 10 mins for her to take our food order","2013-03-17 00:07:02",0
"XpRRqc46aRkucVN-Crbm_w","cCBySJPR4i7WFfEt8gjArg","Dinner.","2011-06-08 22:35:26",0
"qQt0bZBMZ7RP3d3nE9_faQ","cXmlv2WBzuB6JLMhaCvLuQ","try lamb kabob","2014-06-12 23:24:38",0
"DhaHmYknxIcHhIeTRMpL7w","IpQG7s5l7ba5NxyzTxn7pg","The Soup was Great and so was the spring roll...","2017-03-26 00:11:45",0
"RguH8Wz7-OHuoKEp9lV0sQ","e7M2GgkCfDYTxdPN1LL1sQ","Did delivery from here and was very pleased. Would surely do it again.","2017-06-27 20:11:43",0
"tOjI41EhTMLBUDaJ4v_trw","4FN50LnQ8Q8jz1Yimb131g","The sushi is fantastic and everyone is so friendly :)","2016-05-08 22:18:17",0
"fXOw24apvquyrFjpp_zZwQ","CxV9DJCxc04_xkDRSrfgFA","Good fried rice!","2013-09-15 00:58:37",0
"FMCY7zD_JpHf3vAfqsrupw","gvur69cXFtawJnJbNzFuZQ","No sushi on Mondays. Take out dinners come with cookies. Ask for utensils if you need them!","2013-12-03 00:46:40",0
"AMWtLQqLhdLjSDF6jqzTEw","t_SvwKRaMyNHj2NOMvMv1Q","I get it at least once a week for lunch at work!!! The sushi is fresh and delicious and my go to is the chicken and vegetable teriyaki.","2016-06-08 00:25:57",1
"quP16hbZDREdhwpateyCZQ","cGQKUOAZm_VHcQOJWbatog","fried banana pin wheels are an amazing desert!","2011-12-31 20:30:04",0
"Gy2Mrom4GkY4nyJ7z9bkqQ","z3hD4GX5gSJtuqNhN-o2cg","Best Chinese in town! Staff are very friendly and the service is quick.","2015-11-14 18:49:55",0
"SmpvJDp_4boALNKsJb86GQ","AB6xAAxRRVS8tJgbW1aphw","I would give it a zero if I could. So gross","2014-01-02 01:17:29",0
"CLHRQRNRrpj7Ht-oQSFf7g","D0CmKnqGOf_jaPgECFZcCw","Yum. Delicious soups (hot/sour, Tom yum and egg drop). Enjoyed the General S & sesame chicken along the green pepper steak. Friendly owners!","2010-12-27 02:18:27",0
"yuT-4hjcRnM-75ONTqgIbw","1SJiW_mW6IlEe7hqMTnjYg","Al2ays delicious","2016-06-02 22:11:47",0
"QOOu73PNuQInDOW1zw6A7w","e7M2GgkCfDYTxdPN1LL1sQ","Taro bubble tea :-) on the way home from the airport","2012-03-25 18:58:34",0
"Y3bB-7mCSvaNe7sI1L7F0Q","yAkaDc6MWX3dy8bnEcCrRQ","Get the grilled potstickers to share.","2012-03-25 00:45:26",0
"YCcao-FE5wMhUSDh9eeD5A","Tm2dKN_-DCdZfF2xMWrX7w","My favorite restaurant, every plates is good and fast service","2012-10-09 01:03:32",0
"0N48Bwg8V6UoyQt14kLF8w","sCLXU9ehXMNsodcZqXKNZA","Closed no longer there","2016-12-09 23:42:27",0
"U0WPUNR4RO1rYHA76rnFgQ","hEUAUdG4fBdYWvPeEASnng","This place is great and food taste good. Thanks Chef Chan, done great job (y) I'll recommend friends and family's ..,","2014-01-12 14:08:35",1
"QOOu73PNuQInDOW1zw6A7w","xULATz2siGXOPia614mg2A","Thai lemon basil would be best with the beef as listed.. my tofu version unfortunately didn't hit the spot as the japanese eggplant dish did","2012-02-07 01:47:15",0
"YCcao-FE5wMhUSDh9eeD5A","OaHJvi10dJbMIaQXg5e2Ag","Great spot, tried the pho and it was good","2014-05-04 20:54:23",0
"CcjjmodESckqB4pQQBEbMA","hcFSc0OHgZJybnjQBrL_8Q","Best soup dumplings I've ever had in US!","2018-01-20 19:59:22",0
"F3ver31dCx4WgXvbYFkPLg","XF2eTNV5RfzoSJQ-kRZJmA","The service was great, as was the food. It's also not too crowded or loud!","2014-07-05 22:43:19",0
"OlydvzaqW1QP4mBSTbfKkg","1Vbt1GsmtQm2dkC4A2L_-g","Delicious food, along with good service.","2017-06-22 23:48:56",0
"k-VFjZJ8bszQeN8tD0rutA","X4CRPHvv-33kjxVJISZpUg","mediocre food
VERY BSD SERVICE, even during less busy hours","2016-08-30 15:28:42",0
"9HH6s0v3V5XEZam7Xq5zgw","PgaHjsWV3whvHF1CHU1rZg","Basil chicken awesome
Seafood pan fried noodles awesome
But the wonton was the best!","2015-01-11 01:28:12",0
"9MiIUly686-XkHfhoWQ2iQ","-865Ps6xb3h1LP67JcQ3mA","Great service!! Good food. Reasonable prices. What's not to like?!","2013-09-28 02:16:48",0
"WQGCGrRyycpfudufpqHGyg","NYMUlUYYEb3H0nKsauj-yw","Inara!","2012-06-24 00:31:03",0
"eu3bRjCyZJQ1Kqgu9vM1fA","B5xWYgJDSN4RPPk4DlUajQ","Nobody here cares to serve! I loved their Seattle chain so much and I wanted to try this one for the Indo Chinese(Indian Chinese). Very disappointed. Waiters here look like as if they are over burdened even though the place is half empty","2013-02-16 02:14:43",0
