"business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attribute.RestaurantsAttire","attribute.RestaurantsTakeOut","attribute.BusinessAcceptsCreditCards","attribute.NoiseLevel","attribute.GoodForKids","attribute.RestaurantsReservations","attribute.RestaurantsGoodForGroups","attribute.BusinessParking","attribute.RestaurantsPriceRange2","attribute.HasTV","attribute.Alcohol","attribute.BikeParking","attribute.RestaurantsDelivery","attribute.ByAppointmentOnly","attribute.OutdoorSeating","attribute.Caters","attribute.WheelchairAccessible","attribute.WiFi","attribute.Ambience","attribute.BYOB","attribute.GoodForMeal","attribute.Corkage","attribute.RestaurantsTableService","attribute.BusinessAcceptsBitcoin","attribute.HappyHour","attribute.DogsAllowed","attribute.CoatCheck","attribute.Music","attribute.BestNights","attribute.HairSpecializesIn","attribute.AcceptsInsurance","attribute.BYOBCorkage","attribute.DriveThru","attribute.GoodForDancing","attribute.Smoking","attribute.AgesAllowed","attribute.DietaryRestrictions","attribute.RestaurantsCounterService","attribute.Open24Hours","categories","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday"
"dWB0HT1nXQ2N8n3bvPKJuQ","John's Chinese & Sushi Restaurant","1778 N Highland Rd","Pittsburgh","PA","15241",40.3527436,-80.051873,4,28,0,"u'casual'","True","True","'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","u'none'","False","True",NA,"True","True",NA,"u'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Sushi Bars","11:30-21:30","11:30-21:30","11:30-21:30","11:30-21:30","11:30-22:30","11:30-22:30","12:0-21:30"
"tZB8K6RP7BPou0X2tZ-hDg","China City","6080 Steubenville Pike","Mc Kees Rocks","PA","15136",40.4433533463,-80.1450877457,3,32,1,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","u'none'","False","True",NA,"False",NA,NA,"'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"7OKQ4ENVfPfxtDqFOG7x0g","A8 China","608 University Ave","Madison","WI","53715",43.0734206,-89.3961792,2.5,45,1,"'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","'none'","True","True",NA,"False","False",NA,"'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-22:30","11:0-22:30","11:0-22:30","11:0-22:30","11:0-22:30","11:0-22:30","11:0-22:30"
"ffUCy7Gd8Gr28oK5mHOjsw","Asia Express","721 N High Point Rd","Madison","WI","53717",43.0755809,-89.518577,3.5,10,0,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","u'none'",NA,"False",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","16:30-21:0","16:30-21:0","16:30-21:0","16:30-21:0","16:30-21:30","16:30-21:30",NA
"pi1UM_U1hq-DwDYqQRK1Wg","Hunan One","7901 Euclid Ave","Cleveland","OH","44103",41.5044946,-81.633217,2.5,8,1,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","u'none'","True","False",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA
"mvhokWwVKgfE-koLlc4VEw","Auntie Lee's Chinese Kitchen","49 E Green St, Ste B","Champaign","IL","61820",40.1101985,-88.2402729,2.5,25,1,"u'casual'","True","True","u'very_loud'","False","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","u'none'","True","True",NA,"False","True",NA,"u'paid'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Szechuan, Restaurants, Chinese","17:0-3:0","17:0-3:0","12:0-3:0","12:0-3:0","12:0-3:0","15:0-3:0","15:0-3:0"
"vsoEZauF4lrADIqCYXySFQ","Chopstix","202 E Green St, Ste 1","Champaign","IL","61820",40.1105528,-88.2366073,3,73,1,"u'casual'","True","True","u'average'","True","False","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","1","True","u'none'","True","True",NA,"True","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants","16:0-3:0","16:0-3:0","16:0-3:0","16:0-3:0","16:0-3:30","16:0-3:30","16:0-3:0"
"EEAtafGPtPhwERoM3onXuw","Panda Chinese Kitchen","590 W Pike St","Canonsburg","PA","15317",40.2581081,-80.203501,2.5,3,1,"u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,"u'none'",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants",NA,NA,NA,NA,NA,NA,NA
"vAyQDNs9lu_8hT20lleGqg","China Cafe","637 Brown Ave","Turtle Creek","PA","15145",40.425353,-79.834881,2.5,21,1,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","u'none'","True","True",NA,"False","False",NA,NA,"None",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants","10:0-21:30","10:0-21:30","10:0-21:30","10:0-21:30","10:0-22:0","10:0-22:0","12:0-21:30"
"uaZYhzg1jcmTrRIeNqHISA","Buffet House","Mayland Shopping Center, 5866 Mayfield Rd","Mayfield Heights","OH","44124",41.5197722083,-81.4679735899,3,8,0,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","False","u'beer_and_wine'",NA,"False",NA,"False",NA,NA,NA,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Japanese, Buffets","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0",NA
"bmcZnH1UAAB2iO_R2PFrnw","70 Chinese and Sushi","24111 Lorain Rd","North Olmsted","OH","44070",41.4288092,-81.8889055,3.5,14,0,NA,NA,NA,NA,NA,"False",NA,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Japanese, Sushi Bars","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:0","11:0-22:0","15:0-21:30"
"4Wnj4lg3vtcZMaibE54pmQ","Yummy Yummy Express","8801 Brecksville Rd","Brecksville","OH","44141",41.3231411,-81.6260704,3,20,0,"u'casual'","True","True","'average'","False","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","False","u'none'","True","True",NA,"False","True",NA,"u'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Food",NA,NA,NA,NA,NA,NA,NA
"ff-gd07sG0Y_4i67LqORSA","Tokyo Hibachi and Sushi","5990 University Blvd","Moon","PA","15108",40.5212671,-80.2197775,4,27,1,"'casual'","True","True",NA,"True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","False","'none'","True","False",NA,"False","False","True","u'free'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Teppanyaki, Chinese, Restaurants, Sushi Bars, Japanese, Asian Fusion","0:0-0:0","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:0","11:0-22:0",NA
"AR1w3ragHgRvnU71A7aaZA","Soga Shabu Shabu","508 State St","Madison","WI","53703",43.075396,-89.39366,3,75,0,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","2","True","u'none'","True","True",NA,"False","False",NA,"u'no'","None",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese, Asian Fusion","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0"
"Bv1AGJ3p_X35tqUcVDrpHg","China King","33125 Center Ridge Rd","North Ridgeville","OH","44039",41.40475,-81.982606,3.5,14,1,"u'casual'","True","True","u'quiet'","True","False","True",NA,"2","False","u'none'","True","True",NA,"False","False",NA,"u'no'","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese, Food","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:30","11:0-21:30"
"TTVXY5vOJDqC0_Je8UhK8A","Chang Jiang Restaurant","5710 Raymond Rd","Madison","WI","53711",43.0325352,-89.4780944,3.5,37,1,"u'casual'","True","True","u'average'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","False","u'none'","False","False",NA,"False","False","False","u'no'","{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,"False","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-22:0"
"VKNwgZGroTNHcPqgRtmcpA","P.F. Chang's","2237 Deming Way","Middleton","WI","53562",43.0977135,-89.520086,2.5,101,0,"'casual'","True","True","u'average'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","'full_bar'","True","True",NA,"True",NA,NA,"'free'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Asian Fusion, Chinese, Gluten-Free","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0"
"jfK-_0x_r7Qgdg2wj60iAQ","Smiles Chinese Food","500 W Aurora Rd","Northfield","OH","44067",41.3135096898,-81.5569987893,3,11,1,"u'casual'",NA,"True","u'quiet'",NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Asian Fusion, Chinese, Restaurants","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:30","12:0-22:0"
"eXJEiAuNRLbU5EzdAkj9yQ","Blissful Foot Spa","27629 Chagrin Blvd, Ste 102","Woodmere","OH","44122",41.4625492,-81.4829624,3.5,15,1,NA,NA,"True",NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2",NA,NA,"False",NA,"False",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,"Traditional Chinese Medicine, Reflexology, Massage, Health & Medical, Beauty & Spas","10:0-20:30","10:0-20:30","10:0-20:30","10:0-20:30","10:0-20:30","10:0-20:30","10:0-19:30"
"yauL5BpUTGukejbJskXl_g","China Park","532 Monongahela Ave","Glassport","PA","15045",40.3264474,-79.8926996,4,13,1,"'casual'","True","True","'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","u'full_bar'","True","False",NA,"False",NA,NA,"'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"Oj_74Fa-VtFHXYTOWHMlsA","Lucky Dragon Chinese Restaurant","5100 Butler St","Pittsburgh","PA","15201",40.4783789,-79.9555457,3,8,0,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","1","False","u'none'",NA,"True",NA,"False",NA,NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-22:30","11:0-22:30","11:0-22:30","11:0-22:30","11:0-23:0","11:0-23:0","12:0-22:30"
"uSANDilamc1QSiCinFSKYw","World Buffet","499 D'Onofrio Dr","Madison","WI","53719",43.057758331,-89.5138889074,3,63,1,"u'casual'","True","True","'average'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","False","'beer_and_wine'","True","True",NA,"False","True",NA,"'free'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (New), Buffets, Mongolian, Restaurants, Chinese","11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:0","11:0-22:0","11:0-21:0"
"pRfIJ6zurjEsWmJheDOP6A","Pan Asia","5321 Clairton Blvd","Pittsburgh","PA","15236",40.3434382,-79.9690533,3.5,24,0,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","'full_bar'","False","True",NA,"False",NA,NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese, Japanese","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:30-21:0"
"QvKN1zh_BCFai6oDCx3d_g","Spring Garden Chinese","4737 W 130th St","Cleveland","OH","44135",41.4251187,-81.7797488,3.5,11,1,"u'casual'","True","True",NA,"True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","u'none'","False","True",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-22:30","11:0-22:30","11:0-22:30","11:0-22:30","11:0-23:30","11:0-23:30","12:0-23:0"
"MA5R-mV6ljRM1MK6Mdiv5g","Panda Express","2000 N Neil St","Champaign","IL","61820",40.142039,-88.244042,3.5,11,1,"u'casual'","True","True","u'loud'","True","None","True","None","1","True","u'none'",NA,"False",NA,"False",NA,NA,"None","None",NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"Fast Food, Banks & Credit Unions, Restaurants, Chinese, Financial Services","10:30-21:0","10:30-21:0","10:30-21:0","10:30-21:0","10:30-21:0","10:30-21:0","11:0-18:0"
"OqiGriMzxocWaIJR9tic_Q","Mandarin Seafood Buffet","2695 Creekside Dr","Twinsburg","OH","44087",41.3074614,-81.4364227,2.5,58,0,"u'casual'","True","True","u'average'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2","True","u'none'","True","False",NA,"False","False",NA,"u'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buffets, Chinese, Seafood, Restaurants","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0"
"t4rBeSFDfwvaIbLftLlhig","Resolution Health Collaborative","345 W Washington Ave, Ste 404","Madison","WI","53703",43.071346,-89.3880049,5,25,1,NA,NA,"True",NA,NA,NA,NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","2",NA,NA,"True",NA,"True",NA,NA,"True","u'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,"Health & Medical, Acupuncture, Saunas, Massage Therapy, Traditional Chinese Medicine, Dietitians, Beauty & Spas, Massage","0:0-0:0","9:0-19:0","9:0-19:0","9:0-19:0","9:0-19:0","9:0-18:0",NA
"25CzbDgm1MsT31NhA6KYog","Kasai Kogi Bar","146 E Main St","Carnegie","PA","15106",40.4079873,-80.0857029,4,96,1,"'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","2","False","'none'","True","True",NA,"False","True","True","u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True","False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Sushi Bars, Asian Fusion, Barbeque, Korean, Chinese, Japanese",NA,NA,"16:30-21:30","16:30-21:30","16:30-21:30","16:30-21:30","16:30-21:30"
"BpU9-wcOWyKcVtkvnfRazA","Wok & Grill","120 5th Ave","Pittsburgh","PA","15222",40.4419737,-80.0034017,2.5,7,1,"u'casual'","True","True","u'loud'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","u'none'",NA,NA,NA,"False","False",NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"KLvpdtFYUi1I0LNsmIqeJw","Happy Wok","429 Commerce Dr","Madison","WI","53719",43.059889,-89.523622,3.5,42,1,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","1","True","u'none'","True","True",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chinese, Restaurants, Mexican","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30","10:30-22:0","10:30-22:0","10:30-21:30"
"i_t8WTwztuHweRqQ89hmuQ","Panda Express","2521 N Prospect Ave","Champaign","IL","61822",40.1460326346,-88.2585361671,3.5,22,1,"'casual'","True","True","u'loud'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","u'none'","True","False",NA,"True","False",NA,NA,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Restaurants, Chinese","10:30-21:30","10:30-21:30","10:30-21:30","10:30-21:30","10:30-22:0","10:30-22:0","11:0-21:0"
"OmP2SCE411tncZ8umlP0Ag","China Mountain II","31616 Vine St","Willowick","OH","44095",41.642097,-81.4653488,3.5,10,1,"u'casual'","True","False","u'average'","True","False","False","None","1","True","u'none'","False","False",NA,"False","False",NA,"'no'","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"y_Xi2V_0lGbCkRuiXLHUFA","Hong Kong Buffet","1975 Snow Rd","Cleveland","OH","44134",41.4051987,-81.6928655,2.5,4,0,"'casual'","True","True",NA,"True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1",NA,"u'none'",NA,"False",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"GnOyx_42NpBALQxXmEMxuQ","Stir Fry 88","4954 Great Northern Blvd","North Olmsted","OH","44070",41.417586,-81.906549,2.5,5,0,"u'casual'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"i6CxDaUKAj-HKWijwY9yGg","Tai Pan","15412 W High St","Middlefield","OH","44062",41.463254,-81.091011,3.5,22,1,"u'casual'","True","True","u'quiet'","True","True","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","u'none'","False","False",NA,"False","False",NA,"'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:30-21:0","11:30-21:0","11:30-21:0","11:30-21:0","11:30-22:0","11:30-22:0","12:0-21:0"
"3NmjKQJmPH7hcM0pp12DJQ","Hong Kong Cafe West","7475 Mineral Point Rd","Madison","WI","53717",43.0586202,-89.5122609,4.5,3,0,"u'casual'","True","True",NA,"True",NA,"True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2",NA,NA,NA,"True",NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"BBpEOprko-9I8bnon9N0ew","Ni's Express Chinese Restaurant","6064 Broadview Rd","Cleveland","OH","44134",41.3988434,-81.6896375,3,24,1,"u'casual'","True","True","u'quiet'","True","False","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","1","True","u'none'",NA,"True",NA,"False","True",NA,"u'no'","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-22:0"
"WcHMfQZzs3G5UVY_zBB2FA","Hop Hing Chinese Restaurant","891 N Court St","Medina","OH","44256",41.1504944,-81.8647894,3.5,27,1,"u'casual'","True","True","u'quiet'","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","2","True","u'none'","False","True",NA,"False","True",NA,"'no'","{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Chinese","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:0","10:30-22:30","10:30-22:30","11:30-22:0"
