"review_id","user_id","business_id","stars","useful","funny","cool","text","date"
"-pXiavSMzObs92Xp9aMGIg","U-12ZP8Te0MrSjEEPSCNSQ","F8ZTmT9pGiSF2jx9FZDjdQ",5,0,0,0,"This place is awesome! Great food and great service! We had the tempura and shumai appetizers and a variety of nigiri and sushi rolls. All delicious and very fresh! One of us tried the chicken hibachi--very generous portions and very tasty. Our server and chef were friendly and attentive. From the food, to the service, to how they plate the food, you can tell they care about their customers. So happy to have a great sushi place in Macedonia now. Will definitely be back!","2017-12-28 23:45:10"
"1wxxuedZVaHhAmRZgxmlgA","NHXBkt7A69DmWwDIj-kiFw","kVXyz0mYd7NaGuGdM_VMeQ",5,0,0,0,"One of my favorite bakeries!  I love the tiny space - makes it feel warm and comfy.  The baked goods are amazing.  The food items from the menu are better than most local Asian restaurants at decent prices. 

The mango sponge cake slices are delicious! 

A must try if you have never had Asian baked goods or want to try some food that's on the same level as home cooked meals. Come around 10:30-11am when the taro bread is fresh out of the oven.","2018-12-27 16:07:54"
"fdMT_NoON9nK9ySGynB32A","piMXkeKMADLWkn5aVAXMPQ","K1GMWMm_BfG_0ew_PtMnhA",5,0,0,0,"Loved balance when I was in college at bowling green so I was extremely excited when I heard there was a new one in Cleveland. It is beautiful inside and everyone was so nice ! Food of course is amazing. My favorites are the creamy wontons, Brussels sprouts, and the wiseman bowl. Great vegetation options as well. Wish parking was easier so I could just stop by but that's downtown living. They also did a giveaway on their Instagram and gave out a ton of gift cards. They know what they're doing !!","2018-12-15 16:34:48"
"Hi6umPiXNfSrol19WdPlCw","Jv1N4dr8Auo5PtssZZF5jA","K1GMWMm_BfG_0ew_PtMnhA",5,1,1,2,"This is review is based solely on my experiences and observations from my last visit (2nd visit). Just stopped in for a take out order and was greeted by three friendly staff, one wearing shiny cat ears. I ordered the bang bang chicken tacos, a budda bowl with steak and fried rice, the beet snack, and a purple taro milk. Two staff commented how much they loved the purple taro milk and so did I. I chose almond milk and tapioca bubbles, I only wish I had ordered the large. I never thought I'd write a review for milk, a five star one at that. I had to save some to share with my wife but forgot to tell her about the bubbles, so that was a bit of a shock, sorry hon. So many different varieties of bubble teas I want to try. The budda bowl was delicious and fresh, the sauce was a curry that had a heat that creeps up on you after the initial savory taste. The bang bang taco corn tortilla didn't stand up well to the travel home and would have been better in store nothing remarkable here. But the bang bang sauce was just ok, kind of sweet and tangy. Most surprised that I liked the beets, because I don't like beets, I mean I really don't like beets. But my wife didn't care for them so I tried them and they tasted like they were pickled and a bit minty. Is this swiss chard in here? I'm eating it now. If this were closer to my home or I worked downtown I'd walk here for fast healthy lunch. Variety of proteins makes it very vegan friendly. If you're already downtown check it out but for me to go downtown and park in a garage to primarily go here, probably not gonna happen. Location is immaculately clean and well run by folks who obviously care about their finished product.","2019-01-30 14:33:13"
"FHG396WBvmoyyfGJsJGu_w","hK-bCfasAI8Q3Ap5Qu9Fyg","K1GMWMm_BfG_0ew_PtMnhA",5,1,1,1,"Balance is a great healthy option in a sea of bars and processed foods downtown! Treat your body to something healthy and delicious at Balance. Their full bowl portion is enough for two meals, especially if you get a snack. Their snack menu is great for smaller portion meals. And you can order online!","2019-02-14 23:48:13"
"6fXXeH57py-iiph5rX8png","oto9IZBXW4Uc2pjuj_U3Hg","F8ZTmT9pGiSF2jx9FZDjdQ",5,2,0,0,"This was probably one of the best sushi places I've been to. It's a small restaurant, but the quality is impeccable. I had the spicy kani roll while the friends I was with had the bridge. The setup of the bridge was adorable! Service was great, and the sushi rolls were delicious. I'd highly recommend trying the spicy kani or spicy tuna rolls, as those were our favorite. Definitely worth a stop!","2017-12-31 14:06:10"
"Kttn8MTeAvKxD3EmHS4mlQ","3HYMU9T005zf8I_YwRR8mw","gFyntTks-Qd5CjDU8_2Kog",1,5,1,2,"Wow is all I can say! The buffet was very limited and seemed empty for most of the part. In addition, the food was luke warm/cold. The hot and sour soup I thought would be good but was watered down, and lacked flavor. The waitress was kind though and provided us drinks and cleared our table in a timely manner. Just wish the experience was better. I guess if you eat cheap food you get cheap quality food!","2014-01-14 01:19:04"
"elCrxbpjlSP9Bvo7B7MQhA","9QUrnppp3mVX-6KvaQ5rmQ","K1GMWMm_BfG_0ew_PtMnhA",5,0,0,0,"My mom and I visited Balance Pan-Asian Grille on a Monday night.  As soon as we walked the staff greeted us and the space had a very open and clean ambiance.  The menu is vegan-friendly and has something for everyone! The bubble tea was delicious and the food was very tasty and fresh!!! We customized our own bowls! As we were eating, a staff member came over to check in and make sure everything was great! I will definitely go back to Balance Pan-Asian the next time I'm in Cleveland!","2018-12-18 16:33:59"
"f0mvpLN-OLeBaQOc3vWKgw","BGiKkv0TNWURHoflu7yqUA","LRLc0c1pQwa9VSG7EpZRtg",1,0,0,0,"The worst....if u like super salty wonton soup, all salt pepper steak you will love this place. I felt my arteries hardening. Not kidding.","2017-10-22 15:43:43"
"Izve2uHIgf3h9Yr9S0m4eA","krK3nPLQ27BdQ2q4mZm0HA","kVXyz0mYd7NaGuGdM_VMeQ",5,0,0,1,"I went to get a box full of steam buns. She asked if I could wait five minutes (but really around 15 minutes) for a fresh batch. The pork and vegetable steam buns are a favorite and worth the wait. Some days, they'll run out of the steam buns, but if you can check back in an hour or so, things get replenished.","2018-02-15 19:30:36"
"z_bM-6UfZh-oWWMNwU76aw","xyejFqAoTRp_SULjJ2Lgpg","OZhRvcJ8WjnvRaRQVirD6w",1,0,1,0,"Avoid, avoid, avoid.  These people seem to have a thing for bringing their kids into work, and one of the little bastards tried to drop kick me as I walked in the door. I should've left then. The place was filthy; they must have friends in high places that keep them from being shut down. I was in a big hurry because I was on a break from work, so I took a chance and ordered chicken lo mein. It was edible. The young guy working behind the counter was very polite, but that doesn't make up for the filth, and the attempted drop kick. Try Springgarden or King Fong instead.","2016-02-19 19:48:46"
"f0TOF5L6J9O6G64qWxFiIw","ZrCFNCyDYm3ZBj_YKEQSlw","kVXyz0mYd7NaGuGdM_VMeQ",4,1,0,1,"As a disclaimer, I would have given this place 5 stars if I had not recently come back from a trip to LA where these bakeries are a dime a dozen.  Needless to say, I was extremely excited to see that this bakery had opened and was very happy with the results.  We had cha siu bao, which was very good.  The bun was spot on in my opinion, and the filing was almost right.  We also had both types of custard buns, the smooth one and the crusty one, which were also very tasty.  In addition, I had the wonton noodle soup, which was pretty good.  The broth needed a little more flavor, but the wontons themselves were nice and had a good shrimpy flavor to them.  My husband had the porkchop in pepper sauce, which was a little different from the usual dish you would find ina hongkong cafe, but the sauce was good.
All in all, this place is not the best I've ever been to but it is comparable to the asian bakeries you would find in LA.  It really does fill a void when you are feeling homesick :)","2014-10-07 01:03:22"
"Q6JN7Ft_xPf5E9Ly1KRnyA","dvwFC5u09dbG_16AeNKBmQ","K1GMWMm_BfG_0ew_PtMnhA",5,2,1,2,"Yay!  An additional healthy option in downtown Cleveland.  I was super impressed with my experience at Balance Pan-Asian Grille.  A co-worker had visited when the restaurant first opened, and raved about the menu.  I finally had an opportunity to visit, and I was not at all disappointed.  I ordered the Wise Guy, over brown rice, with chicken.  My entree was fresh, plentiful and satisfying.  The veggies, were cooked perfectly and the portion was more than generous for the price point of approx $8+.  The staff was super helpful.  I will absolutely add this place to my rotation of lunch options.","2018-12-13 14:14:58"
"3cOwPovZsf3pTaE6SJGt3g","-dPkrGHHNNZv9xQS1NlL5g","K1GMWMm_BfG_0ew_PtMnhA",5,1,1,1,"Love the fast casual but healthy vibe they have.  I always stick with the bowls - I've tried a bunch of different ones and they're all excellent.  Works good as a lunch or dinner honestly.

Also the staff is very friendly and helpful. I had an error on an order once and they went out of their way to make it right and give me a gift card for it even though it wasn't a big deal.  

I'm lucky to have a place like Balance in close proximity to where I live.  Highly recommend!","2019-01-28 00:38:13"
"UqnNx_UE7xYbFEvhBmG0fQ","T_gCeW8Rj6HLmNRHAFiqOg","F8ZTmT9pGiSF2jx9FZDjdQ",5,0,0,0,"Hidden gem in a nondescript plaza. The service is great, and the sushi is fresh and fantastic! I have visited three times, and can attest to its consistency in quality. Parking is tight, but there is more available behind the plaza. Enjoy!","2018-09-02 23:53:15"
"z5hMSbxtAqJj7c_-P_a3WQ","QReVA99ePfO_y6iOuc_Xow","F8ZTmT9pGiSF2jx9FZDjdQ",5,0,0,0,"This place has a fantastic staff and food. Great place! The food is fresh and the environment is quiet. Get the crab Rangoon it's homemade and a staple here. Tried various rolls and never had a bad one!","2019-01-29 16:52:09"
"Fx_jKB7cQ-yQiXTnqht1AA","qhyE1sdQNNlAxIVthQkH4A","K1GMWMm_BfG_0ew_PtMnhA",5,1,1,1,"Wow.  Wow.  Wow.  This place is SO Good!  Located in an area of Cleveland that's currently (and has been for awhile) under construction, please don't let that deter you.  Balance has a very fresh, clean, and modern vibe.  The staff are fantastic and are quick to guide you through a thoroughly customizable menu that can work for most anyone!  There are several suggested options, but the sky's the limit.  

You start out by first picking a vegetable option, then protein, carbs or salad, and a sauce.  I got the Wiseman, which was broccoli, carrots, bean shoots, and corn.  I paired it with chicken, brown rice, and the Thai Guy sauce because I'm a sucker for peanut sauce.  All of the sauce is served on the side, which is great so you can add as little or as much as you'd like.

Once I got it back to my hotel and started to chow down, I realized this wouldn't be my last trip back - it's that awesome!  Check them out!","2018-12-04 23:46:02"
"IpXVF69WUpYLshHWWjjnXQ","NDfcFPPzHqvnCu9rEg2GfA","kVXyz0mYd7NaGuGdM_VMeQ",5,1,0,0,"Just discovered this place last week and I've already been there twice.  The bakery is fresh, with flaky pastry and delicious fillings.  Try the lotus bean bun, you won't be disappointed.  Their lunch menu is served through closing and you can eat in or take out.  The salt and pepper shrimp was amazing - big juicy shrimp, peppers and onions, perfectly seasoned.  While it was empty on my first visit, the place was packed tonight - with people waiting for one of the four tables to open up.  Go here.  Now.","2014-10-10 00:33:00"
"k9Lk30Y-Yq7mTFoo4MIBfg","FJ6ul--1uE0H05Txy9C7ag","F8ZTmT9pGiSF2jx9FZDjdQ",5,1,1,1,"Unreal place. Food was delicious. The owners are great people. Highly recommend going here! The sushi was the best I've ever had !","2018-02-14 14:05:52"
"dLZpF7sU522ZjiSm9DwZmA","742Z9Bs4VADgRjysmTpVNw","K1GMWMm_BfG_0ew_PtMnhA",5,2,1,1,"The food here is fresh, delicious and a wonderful change to Pan-Asian choices in the area. All fresh ingredients and the bubble tea is the best I've had anywhere!!! Highly recommend Balance Pan-Asian Grille!","2019-01-23 11:23:45"
"E7FOtN4nQxs2PVP3OAO7Iw","3Z_wV-XA30zrEPPE7FojQQ","K1GMWMm_BfG_0ew_PtMnhA",5,1,1,3,"I have eaten here a few times now and tried something different every time.  I know chicken teriyaki seems boring but it might be my favorite item.  I tried the bang bang chicken tacos and they were really good.  My husband was jealous he didn't get them and I am usually a baby when it comes to spice but I couldn't stop eating them even though my mouth was on fire.  The staff is very friendly every time I go, I love the atmosphere because it feels so clean and modern.  It's fun exploring their menu and I have tried bubble tea for the first time.  It was good, not too sweet!  The portions are pretty big so be prepared for leftovers.","2019-01-23 02:21:51"
"-44McOgiA55ycMixx3EDlQ","sUEZ7YUxpktTCc1tCC_XoA","F8ZTmT9pGiSF2jx9FZDjdQ",5,0,0,0,"What a treat!!! So impressed with this new little spot. Wonderful presentation. Delicious sushi. Such nice friendly husband/wife owners. Will be back!","2018-02-19 19:03:40"
"hrvIm7pUBlL-A9hSp4C0aQ","LqxHLS9OSL4fKqigJvxO0A","LRLc0c1pQwa9VSG7EpZRtg",3,0,0,1,"The food at Empress Court is always good. They may be a little understaffed at times and you will have to wait a long time....But in the end the price and quality make up for the wait.","2013-04-04 18:50:40"
"oPoyfqMUGeWgSpks9mXb7w","UEF6dN2n44v1J9jyrn8iwA","F8ZTmT9pGiSF2jx9FZDjdQ",5,2,1,1,"I've been looking for a good sushi place since I first moved to Cleveland.  I've tried probably 5-6 different places, lots of expensive places with decent sushi but nothing great.  Zuki is definitely what I was looking for.  Consistently great sushi, good size, lots of choices and at a very fair price.  Glad I finally found a place like this.","2018-12-16 18:37:58"
"0l2P7Ntsc5UF1J6pR5_rKQ","4uzboOsTwM74KSu0V9OAfA","F8ZTmT9pGiSF2jx9FZDjdQ",5,1,1,1,"How lucky! A fantastic, fresh and fast sushi restaurant, not even 5 minutes away from home! We placed a take-away order of salads, soup, tempura vegetables and desert (tempura cheesecake), and it was all delicious! I'd recommend this best-kept secret to anyone!","2018-12-14 21:21:08"
"azvc-qaiEK3zSATlxjIgGA","oeq1IsA-5ez4H1ApnJFFEg","F8ZTmT9pGiSF2jx9FZDjdQ",5,0,0,0,"This place always looked busy so we tried it and it was a good choice. The food was excellent and the service too. Very friendly and clean. I would recommend this place. It's not just sushi there. They had other items too.  Even hibachi too.  Good place.","2018-09-01 00:31:32"
"4vtWsBOb0PzkMSKFJncBsg","nX_M0VPeS1oZN7NT2gr5DQ","K1GMWMm_BfG_0ew_PtMnhA",5,1,1,1,"Balance is amazing and I can't say enough good things about them. The food is fresh, clean, and so gosh darn delicious. Do yourself a favor and check it out soon!  (I'm hooked, so you'll probably see me there)

You can select from appetizers (Snacks), bowls, or tacos. The bowls and tacos give you options on the general flavor theme, along with protein (chicken, steak, tofu...) and starch options (noodles, rice, greens...)  The tacos also give shell options. I have yet to find anything I don't like, so you really can't  go wrong. They also have a vast array of tea flavors and options such as bubble tea, milk tea, and iced tea. I also saw some natural sugar soda bottles. 

I went with the taco sampler for $10 and was blown away. See my choices in the pics below. Really good stuff here.","2019-01-29 17:40:35"
"JIxEWBNTO4mqOryB_-RBcw","gmAAM2nXIwJF8L7agc9huw","LRLc0c1pQwa9VSG7EpZRtg",5,0,0,0,"Great General Tsao's chicken.  I eat here at least once every couple of months.  Workers are very nice though at times service can be a little slow.  I probably have had everything on the menu and it's all very good. If you order something extra spicier , make sure you let them know what level heat you want it a at!","2014-05-05 01:30:52"
"-pbrC31jSE92UWiD9i2Dgw","IEzBl-Xuw-SW6dDJ6ugMdQ","kVXyz0mYd7NaGuGdM_VMeQ",5,2,0,0,"I can't believe this is the first time I found this place after being here for almost a year. The food here is authentic and reminds me of all the ethnic food I've been missing. Their prices are extremely reasonable.

I know a lot of people come here solely for the pastries but don't gloss over their lunch food as well. Their thousand egg congee is really great! I also had their beef noodle dish which left me wanting more. I'm definitely going to be coming back here much more to get pastries as well as for a quick bite. I forgot to mention the crepes as well. Just all around really great chinese food!

I'm so happy Madison has a place like that.","2017-07-24 16:58:37"
"HIMz5r6OXYi0_sbNoEPMKg","_a7O6G9QY9dHxESCrTu97w","K1GMWMm_BfG_0ew_PtMnhA",5,1,1,1,"This was my first time here and I had a wonderful first impression. Even during the lunch time rush, the staff was friendly and welcoming. When the line got backed up, someone came to pass out menus so that everyone would have a chance to prepare before reaching the counter. 

I selected a bowl with carrots, broccoli and sprouts. I chose chicken as my protein and rice as my foundation. It was crowded, but it took less than 10 minutes for my order. I like that there is a table with phone chargers right in front of the window where you watch your food being prepared. The food was delicious! The sauce was awesome and the portion was well worth the cost. 

The dining area feels airy and simple. It's light and a nice place to step away from the hustle of the office.","2018-12-06 18:52:32"
"MsLnxooaxsqq5fCYmgkpJg","0pRThG0N0RX48U_mWhaKNg","LRLc0c1pQwa9VSG7EpZRtg",3,0,0,0,"Good food, but the wait for take-out is loooooong. I would eat hear again. Remember a 20min wait means 40min","2013-12-28 00:02:02"
"hght7i2_fSeTBTnUPmmnJQ","mSw98n1gt8bCmSs0fznfQg","kVXyz0mYd7NaGuGdM_VMeQ",4,0,0,0,"Brought my sister and my son here to try the sweets they have. We were excited to see all the goodies , I think we got almost one of everything !? Next time we'll go for lunch. I'm also recommending the Oriental Shop a couple doors down, they are just as cute!!","2019-03-01 23:37:24"
"kPReALUuahXcmp8cGdNgUA","eubr6pMWog0ZcDTD5m53iw","F8ZTmT9pGiSF2jx9FZDjdQ",5,1,1,1,"Very unassuming restaurant, but the food is delicious.  Sushi is excellent and the bento boxes are delicious as well.  My only complaint is that the hot tea has a strange plastic taste.  Overall, a solid Japanese restaurant.","2019-05-29 16:57:11"
"MnbTIct5HN9CnmHoiI2hLA","COktu6Rm2t5N0rnyVLo_9Q","F8ZTmT9pGiSF2jx9FZDjdQ",5,0,0,0,"This place is amazing! Great service And the sushi is hands down the best I've had!!! Every roll I've had I'd fantastic! Stop buying sushi at giant eagle people! This is the place to go! Only thing it's a lil small but u can always call in and get it Togo!! Come all sushi lover!! Love it love it love it!","2019-03-25 00:00:17"
"Dz5pf_uKcGux7KAvGn8fVw","4tU6wmINszZIphiBnHgKdw","F8ZTmT9pGiSF2jx9FZDjdQ",5,14,1,14,"Been here twice now. What a great find. This is great sushi with fresh fish and some great specialty rolls. My go to spot now","2018-03-18 21:40:53"
"Q0nPWlRTgGsVbVAJnqmAbg","jXurRPjdDJObt-cyS5BS5w","LagppFv5gc_1Aumy0JG1mQ",4,0,0,0,"Asian take on the classic Moe's/Chipotle/Qdoba style assembly line restaurant.  Fresh ingredients and their sauces are bomb. Highly recommend giving it a try","2019-12-02 23:42:35"
"o7coNbpQsUsCkuzwZK17bg","FKclATu5-fmK6lsAUuHp7w","kVXyz0mYd7NaGuGdM_VMeQ",4,0,0,0,"More than just a bakery, Asian Sweet Market is also an authentic Cantonese dishes featuring wallet-friendly prices in a no frills setting (the food is served on paper plates with plastic utensils). Service could also be described as no frills - my interactions with staff could best be described as transactions.  The beef with udon noodles is excellent, the lighted seared beef packed plenty of flavor and the vegetables were perfectly prepared.  There are only a handful of tables and very limited parking.  No WiFi.","2019-04-09 22:16:50"
"m97uYPjwwmDsSPKo5eLApw","Z-dCUf9Jt9uVnAsuR1_SkA","LagppFv5gc_1Aumy0JG1mQ",4,0,0,0,"My second visit was much better then the first, in my opinion the chicken is waaaaay better then the steak. I got the sauce on the side but also thought the garlic sauce was better then the teriyaki.  I love cucumbers and lunch places don't always have these many veggies so when I want a healthier lunch option this a go to spot. I was pleasantly surprised by the chips and salsa too, more of a fried pita and roasted tomato.","2019-09-18 15:50:18"
"gWGdEl5uJVbmDQveKFqllA","fmzIm7RxEdii5Jz44PtO7g","LagppFv5gc_1Aumy0JG1mQ",4,15,7,17,"Oryza Asian grill is the newest fast casual eatery to hit Settler's Ridge. This area is long in need of descent restaurants finally has come up with a winner.

Their focus is on health based dining using sustainable foods put in compostable bowls. Like most chains of this type you start in a line, order your basic which is a bowl, wrap, or salad and work your way from there. You have a choice of white rice, red rice, or white noodles. You then pick your protein which includes tofu if you are vegan. You are allowed 3 vegetables including organic egg for your bowl for free, any additional you pay a slight upcharge. You then can choose a sauce, toppings, fixings and and misc things you wish to garnish it with.

You can then purchase bottled beverages from their refrigerator or you can purchase a drink from the soda fountain where you serve yourself. For dessert you can buy a caramel yum tart or get a box of chips. The prices here are very reasonable.

For my selection I made a salad bowl, topped with chicken, green beans, sauteed vegetables and spicy sesame sauce. For my toppings I added garlic pieces as well as roasted carrots.

You can then either take it out or eat inside a beautiful clean dining area furnished with white booths to sit in. I saw a sign outside that says they now do catering. Outdoor seating is also available. There are also a few TVs inside if you care to see what's on. They also participate in door dash.

This salad was delicious and extremely filling! As a matter of fact they give you so much of it that sometimes you end up having to take it home. One of the staff came over to see how I was doing and I gave him a thumbs up. When I inquired about the soft drinks I learned at this point they don't brew their own ice tea nor sell premade ones. They did have a delicious pomegranate flavored water which I found very enjoyable.

If you go for just the basics then with tax you are probably looking at a little over $10.00 for your bowl. The location is great for movie lovers since it sits to the left of Cinemark in Robinson. It also sits away from Settler's Ridge Giant Eagle Marketplace so you aren't swept away by those shoppers.

This is a welcome addition to Settler's Ridge and gives you an opportunity to enjoy a very filling meal at a very reasonable price.","2019-06-06 19:53:46"
"mPwKqXm1mVX0HCaQ-lHRWQ","zNn0JdjfCBu95nksAvFxVA","K1GMWMm_BfG_0ew_PtMnhA",5,0,0,0,"Super helpful staff, was my first time to the Balance Pan-Asian Grille but I've been to other places with a similar business model. Their menu is simple and easy to navigate, you pick a base for your bowl then choose the protein and sauce. They also have bubble tea which is a weakness of mine and it was very tasty. The sauces were on point and they give you more than enough for the serving size that you get in a bowl. Their service is quite quick and easy for a 30 minute lunch break for anyone working in the area. Also they do have a bin for compost separate from trash and recycling which I respect.","2019-07-14 18:56:35"
"upJeimqtOnOt1hRhF7HTxg","ygbfGMCh-RQRc1cymbMFeA","LagppFv5gc_1Aumy0JG1mQ",4,0,0,0,"This place is what happens when a Hibachi place and Chipotle have a love child!  They have a ton of different flavors of yum yum sauce and the food is pretty good, I can see this place being around for a while. I'd rate them higher but they need a little bit more variety of toppings, but other than that, it's a solid joint.","2019-07-25 20:10:28"
"1CFHGb072zl9iVRPgwf6zA","c-NSWuy2zv0uEQmj-WBOEg","K1GMWMm_BfG_0ew_PtMnhA",5,0,0,0,"I stopped in for a quick lunch and this place is highkey Fire! Great portions for the price and the customer service was awesome! If you are looking for a quick healthier option I would suggest it.","2019-06-22 19:39:05"
"u-liu6gNzTmGrV4HQYZgOw","TE9etS7hScX4ZhMWWqwZ0w","RXUw0HHvQIxsbbPRK6QZ9w",2,0,1,0,"I normally do not write bad reviews, but am motivated by the obviously fake reviews here that are glowing, and from out of town accounts with one review.
The place is a disorganized mess. Not very busy but everything slow slow and chaotic. The only staff were a few young people, likely the owner's kids, who appear to have never before worked in a restaurant. Maybe never been in a restaurant. The food was bland and generic, think low end food court; there might not be a ""chef"" other than a microwave and can opener. One of us got sushi, and to address the fake reviews- it was not actually sushi but was made with some sort of fish paste.  I really wanted to have good asian in Shadyside, this isn't it","2019-10-26 15:54:27"
"qSHCm6Z5Lzie8ABDlfh0Zg","Mt9oNG2JMRGtPm7bYt7AVg","F8ZTmT9pGiSF2jx9FZDjdQ",5,1,1,1,"Definitely worth it to come eat here. The food is amazing and the presentation is beyond great! They make it into a work of art. They're very friendly and welcoming. The lemon salmon is DELICIOUS! I highly recommend you try it.","2018-02-03 05:10:04"
"DHGBPWcv6nvImr9n-2adXA","021J_CnYwB1FGztmijvRMw","K1GMWMm_BfG_0ew_PtMnhA",5,5,2,4,"Finally walked to 20 feet to try Balance Pan-Asian Grille. What made me finally make that move? I found out they have bubble tea!! Soooo many bubble tea options and pretty affordable for bubble tea! I high recommend it! I try the Just Peachy w/ Passion fruit bubbles! So great! 
My friend tried the Wiseman Bowl and said it was good and healthy and she felt full but not stuffed after eating it, which is PERFECT for a work day lunch! 
I foolishly wanted to try 3 different tacos so I tried the taco trio and I am however pretty stuffed. But its such a great deal, $10 for 3 tacos!
 The bang bang taco had tons of flavor BUT the bang bang sauce is way spicier than the bang bang sauce you find at Harry Buffalo or City Tap. It's a whole new level. My mouth and throat were on fire for a solid 3 mins before I found something to counter act it (a donut hole) in the company kitchen. 
The soho taco was good but probably the most bland of the tacos I tried, not quick my favorite. 
I really enjoyed the flavors of the mongo taco! 
I definitely need to explore more on their menu but I would consider this a successful first visit.","2019-08-08 18:01:42"
"nZDH7VJglKLp0lbQXFFMEg","nQ1VkrRtTcmbaLsZOzvSpg","LagppFv5gc_1Aumy0JG1mQ",4,0,0,0,"We tried someplace new - well new to us - (we used to come here when it was Qdobas) - tonight.   Oryza is located in Settlers Ridge next to the cinema- so parking is tight on busy movie nights.  

We walked in - very clean... check box number one.  We ventured to the front and admitted it was our first time there and the lady who helped us explained everything to us - included what red rice was and how it differs from regular rice ( tastes similar but more nutrients).  Check box number two - friendly and helpful staff.  

I did the bowl with teriyaki chicken and had green beans / steamed veggies and broccoli and mushrooms added - got to sauces and she recommended the teriyaki and garlic yum (even let me sample) and ... sold!   You can add carrots , cucumbers and onions at no charge but if you want the guacamole there is an extra charge.  I added garlic chips and sesame seeds as well.  Figured we would try the chips and salsa since we were there :)  

All in all - the food was tasty. I think I will pass on the garlic chips next time - little to overpowering for me.  The chips were good as well - I personally was not a fan of the salsa but the rest of my group like it .. check box three. 

While we were there. - two separate people came around to check to make sure we were ok ... keep the up ... no matter how busy you get - means a lot even if you don't need anything....check box four.

Nice newer place to try if your shopping or looking for a quick bite before heading to movies.","2019-12-02 00:37:44"
"ceUrOToNT0cZaJX8cAQ5JQ","UjNOxZ_KrsaDOsbCU1glUQ","K1GMWMm_BfG_0ew_PtMnhA",5,0,0,0,"I came to know about Balance Pan-Asian Grille through Yelp. I tried Thai Guy rice bowl and it's so delicious. It's a 15-min walk from my office but since the food is good and we can order ahead through their app, it's worth it!","2019-08-29 23:10:04"
"iybnFrpTZTDXMCrgytCgfQ","cPlXnPo3tWavKJ-0XIdJoQ","F8ZTmT9pGiSF2jx9FZDjdQ",5,0,0,0,"This is a really good place!  There aren't many great eating options in Macedonia.  Mostly you have chain/franchise choices.  This place produces very tasty sushi at reasonable prices.  I will be back!","2019-06-21 20:57:08"
"YyLWUbXfcdhwHUuLthJ0rw","g23xx_BkRti4H-zmbhnEKg","LagppFv5gc_1Aumy0JG1mQ",3,3,0,0,"I will now refer to this as Asian Chipotle.  It's quick and tasty and right by my office.  I'll be frequenting this place when I forget my lunch.

The set up of this is very similar to Chipotle - pick a base (rice, noodles, tortilla), a meat, veggies, and sauce.  So far I've tried the tofu and chicken... I prefer the tofu.  You get 3 veggie options per order.  The veggies are green beans, summer veggies, egg (not a veg, but an option), black beans, kale, and I think some other items that I can't remember.  They're a bit overcooked, but flavorful.  

After veggies, you pick a sauce and a topper.  I like the ginger yum sauce or teriyaki.  For toppers, I don't recommend the guacamole... It always looks brown and nasty... But there are other choices to finish your dish.

Overall it's not a bad option.  It's fairly quick and gives you a nice option to the Thai or sushi in Settlers Ridge.","2019-08-17 18:14:22"
"EQ0LG-eXLCzhsco91drZww","nKqqytfqc_I_-nDZBOFw7A","LagppFv5gc_1Aumy0JG1mQ",5,0,0,0,"Checked this place out before seeing a movie and what a great surprise! It's set up chipotle style where you pick your base, your protein, and your toppings. Everything was super fresh and delicious. I had the bowl with noodles, chicken, kale, corn, green beans topped with Korean bbq sauce. The portions are out of this world! You get so much food. The manager came out and said hello to us and made sure we liked everything and that he's super happy with how things are going just based on word of mouth. They're super happy to guide you through the menu if you have no idea what to get. 10/10 and will definitely be back!","2019-10-14 01:42:48"
"A_cB8MqYwvbTqbjCA6UfdA","QFVdCJxrQyKmbqO_-YAhkw","LagppFv5gc_1Aumy0JG1mQ",3,0,0,0,"Like others said, this is Asian Chipotle.  The place is clean and when I went, it was rather quiet. The amount of chicken I was given was laughable.  I had to go searching for it in my bowl.  I tried the ""Asian guacamole"". Basically guacamole with sesame oil in it. Overall the flavor was nothing special, the rice was over cooked and the sauce I tried (garlic) was boring.  If I'm really hungry I'll eat there again. But, I won't be going out of my way to have it.","2019-10-09 19:30:41"
"q4siZlFMSeEPezwRqYPP_g","VkLW8hEEa6ut6spVMhSppQ","F8ZTmT9pGiSF2jx9FZDjdQ",4,0,0,1,"This was our lunch stop while driving to Illinois because sushi is just better than fast food. We start with the pork shumai dumpling  pan fried and they were delicious. We ordered the sunset roll, triple pepper roll and Alaska roll. They combinations of the raw fishes and sauces were on point and they were pretty good. My only negative comment is that ever couple of pieces I would get a chewy fascia is the fish which I didn't like. If the fish is cut correct it doesn't usually happen. Hence 4/5 stars. I would recommend this place.","2019-02-17 23:44:50"
"-xIo82otUbNrxlAj6FDEcQ","jLG9CM7aS1FOPnblui4QLA","LagppFv5gc_1Aumy0JG1mQ",4,0,0,0,"Quick, tasty, and satisfying. 

Stopped by at lunch during the week. I've been to similar restaurants but this was my first visit to Oryza. The line moved quickly and the choices of toppings are good. Overall, I felt like I got my money's worth and walked away satisfied. I will be back.","2019-11-21 02:12:50"
